Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.AY.A8YK.01A	0.045183453904032	0.0168821964192813	0.0514932895059391	0.040503332254052	0	0.172615240797536	0.133154696823579	0.00897642586444053	0.0130235222066471	0	0.0512847578197506	0	0.00626613536921743	0.204845062111504	0.023159653165151	0.132388520362887	0.0157689892894784	0.0468696735892029	0.0375850505173014	0	0	0	0	0.485632424268235	0.878782738324711
TCGA.AA.3852.01A	0.0283756706888536	0.0083304263038706	0.0043455193090339	0.0950032190014523	0	0.243759671128394	0.0163005315391652	0.0329606797283982	0.0589850660520247	0	0.0171773789028647	0	0	0.209955510936786	0.0322588480650292	0.132985031057564	0.0121607487397186	0.0165727783980882	0.0177488704779205	0.0458662914284896	4.85237708066204e-05	0.02716523447154	0	0.482447191137534	0.876206018967467
TCGA.D5.5539.01A	0.0589649007005012	0	0.0110155016728861	0.0296063655214732	0	0.180810607433393	0.00809886260132794	0.0177970164868748	0.00799821638333877	1.30555046401094e-05	0.00928619451052883	0	0	0.402013047698412	0.0606780406412693	0.125218967236323	0.00904566693628076	0	0.00133210132851778	0.050956041664016	0.00895221890263345	0.0182131947775836	0	0.751808564688502	0.703940863435766
TCGA.AZ.6601.01A	0.0760401853357275	0	0.00683528136007675	0.0822898744083444	0	0.111384782582119	0.0443957478867576	0.0354823313292839	0.0357021892983587	0	0.0181522820337454	0.0295125543895561	0.00579400475515323	0.29619457791714	0.11212231573714	0.121392078164084	0.00256389419210268	0	0	0.0221379006104112	0	0	0	0.779877969519131	0.700534912656687
TCGA.AA.3994.01A	0.045959933826296	0	0.0261396983942499	0.0597879463922044	0	0.230229947970002	0.0290017638462203	0.00833041496167373	0.0178930767832548	0	0.0222517101899502	0.00496785860292984	0	0.231116160517335	0.0446030212898436	0.173463810120743	0.0145267463866298	0	0.0494885481647769	0.0128628009086642	0.020275815997467	0.00910074564775908	0	0.700780043591175	0.765607189449481
TCGA.G4.6307.01A	0.198393872003208	0	0.0119861519252235	0.056480374020588	0	0.171755215478777	0.0835838255762472	0.0208662097394612	0.0177980229764546	0	0.0264672231314862	0	0	0.209979889034136	0.0554687617527634	0.105149852791925	0.0120229316539102	0	0.0228799127099108	0.00716775720590888	0	0	0	0.462529653392235	0.886763039580232
TCGA.CM.4747.01A	0.0333846955986915	0.0029397027176018	0.0120007833185596	0.0527483314201442	0.00646161798897113	0.143529179967055	0.0183786387857198	0.0103184426716766	0.0728404793909909	0	0.0384028531657747	0	0	0.40987106751765	0.0300904040202186	0.0739479779731947	0.00909945196413814	0	0	0.0859863734996136	0	0	0	0.688830072170294	0.748354841284786
TCGA.NH.A50V.01A	0.0524940178557281	0	0.0459039596334384	0.0595415889878982	0	0.226453955014049	0.0380042614435033	0.0712037842987519	0.0513656137928722	0	0.0435399662292751	0	0.00286261274117138	0.121981527257098	0.0697772854769158	0.15037208161723	0.0108935525641028	0.0162994565597102	0	0.0308546591709786	0	0.00845167735727665	0	0.414448808397016	0.909320398350493
TCGA.A6.5667.01A	0.0503673225561403	0	0.00284711677464744	0.0768376260967712	0	0.159123426913443	0.0551709633056338	0.0305834278815531	0.0255513484915036	0	0.0500246329790116	0	0.00626638251433065	0.265797134112734	0.0586258921007157	0.111384570294115	0.0144102547844746	0.0270319826369189	0	0.0459965896774168	0.0121669758956075	0.00781435298498271	0	0.664636012608372	0.780301291470273
TCGA.NH.A5IV.01A	0.0482029032783829	0	0.050791673573964	0.140407189780732	0	0.0523808272990714	0.0466694283965626	0.0622798223979434	0.0206584556646447	0.0212654491156941	0.0703785038592736	0.0142856924875783	0	0.183209764278373	0.046271671639913	0.2267066989228	0.00621431192566857	0	0.010277607379398	0	0	0	0	0.695345388358182	0.765240821596405
