id	filename	md5	size	state
a12a80f5-2752-4b29-a0c7-20e489f820d1	b885ce94-9a32-49ce-ad45-79d87f28bd77.htseq.counts.gz	665ed8ffc7e08ed31cd8b295b091d259	250726	released
2aa11bff-44bf-4386-ae7e-b5cad0d3056d	0224b65f-ac08-4f17-b22b-e17bff4d25f4.htseq.counts.gz	c247f55f5884ff7b9b5e149511c588d1	248400	released
9dfd6448-a86b-49e9-a595-ea7cd34a0b7a	b052809a-24cc-4e79-bc86-47c4b9cf1d11.htseq.counts.gz	a0efdaf93d23e911fc7dcb3adcbfe0d7	255392	released
a1ea1f0f-c6ce-42e9-8a0a-7e49f0b0960a	75a36e71-400d-46a5-93b0-7813cf0595ea.htseq.counts.gz	eb83f590f2adf460ff803ad69e42bb1a	246961	released
e2c206c4-8008-4035-adca-5edbf0e5d76f	3a42ef92-d2c1-47de-88cd-38732f3887b5.htseq.counts.gz	12d460e5418eb2ee731c95565b45c72c	253964	released
da0f77ce-6103-4aad-8a2c-e9a767358cac	a7ee7e2c-0788-4505-82d0-3db8bb56ea6b.htseq.counts.gz	4f49870dcabe5fe97122a53b332aa4f5	252671	released
7c17eef6-f385-4b51-8ab1-73d06bbac06e	f8e4b067-7347-4600-a355-50f5e22ca1ee.htseq.counts.gz	44e79abff93c5fc03c11f61a132619f9	236534	released
93e42369-6a14-45ee-8e17-bb70c0b3139e	6bc67d0e-2e5f-4a37-9c43-d11c7fea7452.htseq.counts.gz	9e0e35691fc88105b22b2608ff91e0b3	254560	released
d644fc07-0ec3-4582-a5f1-5a81e63f756d	c2f55a8b-4cbc-49e2-98a9-982974867fc2.htseq.counts.gz	3453e27f8b9b7c50455eb2ea23f1c26c	247764	released
9e35e76b-d4b7-4ebf-be97-818339878901	2f47d0df-ecc1-4263-9b09-b52903b90227.htseq.counts.gz	f18f5cc1193b52c8fdbe0f45b0180adc	253569	released
8ce26934-3309-4674-8693-60b23e42a893	d91854e8-4693-42c9-8f83-3152d42b2213.htseq.counts.gz	1d1cdd738d05da9ca472de089775b21f	253157	released
a06db977-1a91-438c-a5fe-a4fc6c0cb36c	8a4d662e-e7ec-4c31-bad3-607efaf3ea00.htseq.counts.gz	90f61d100df7812999dc2dc96f93bb24	252901	released
4256c132-b4b0-4712-8804-7110b3d852a7	f311b81e-f58e-4dac-be2d-5a39c19399ac.htseq.counts.gz	ec0c9532368f519ec7f9c627dc46eb8e	244352	released
7d7c5c66-2d06-4edd-bb6a-6d566396c70d	606312ce-9729-4adf-90f9-7fb2febf4dae.htseq.counts.gz	0851d69592a462fdba05d642a7c4a004	257375	released
733450fc-baf5-4083-9082-ce1f03fb3b7a	887fe099-7921-4d06-a18f-466309513e66.htseq.counts.gz	81b735fb7711db4646def08f81a39335	254413	released
9eed25ce-6f57-476b-9836-94eca3d894ad	c8110d62-3184-468a-a1e0-f5bb7fc24e07.htseq.counts.gz	1fc4838fcb4c7ef62afea039728d1227	245109	released
166fb4fb-720e-4194-89fd-25d4cefb91b8	df3755d7-d842-4be4-8f52-c040b3d4d03a.htseq.counts.gz	70681675878d37384466ef7203655776	253693	released
90863724-41a0-4c64-bafa-5e5d678dd63f	9943770b-b3e2-42c9-a286-85b558de7da3.htseq.counts.gz	568bfa70beefc02d94f7fe7d9fd1410c	252814	released
f41ba3ca-5085-41c9-9978-76de7271c821	22877164-7508-486b-a82b-13a81111284e.htseq.counts.gz	9af05a1e0c12696e9b0a681254defa2e	253380	released
51f8c604-e7a6-432c-9ea0-f399cc28b681	62532090-07c1-4594-b38e-9d1b1df7a715.htseq.counts.gz	06ddbb6623f437aad95ba4b330089016	251348	released
30b6b9a3-ed92-4c89-95b9-ec3524f135bb	613ff4e7-977a-4ca9-8345-1abe7cac36bc.htseq.counts.gz	182be3e5e73f44c1e3a74e23c1a93e98	254714	released
c04d2788-7307-47a9-8665-09da61dc9580	07f2753b-1e28-4703-a734-312be3391911.htseq.counts.gz	967ff0129497190e6ee49a27d0fbdd40	256722	released
b223cb2a-7c1c-40a6-b1f5-5feddd782b05	1c012ced-01fa-4699-8bbb-4e313f760af8.htseq.counts.gz	a8bb114c27f2afe3b8b11b344467c0d2	251200	released
64d6b7a8-504e-4843-bfae-6dd6bf1d56d2	42016929-9d4d-4125-b2f2-4b472c3fd772.htseq.counts.gz	5a9867140775391dde64b611c1b4c769	254323	released
1dca9d98-3bb8-4df9-acae-ac01292e3e47	3726c72e-92df-4c81-ba80-86a1ce8e3e36.htseq.counts.gz	ca4f92bee0587224791762dd4d40cff6	256264	released
61e18ff5-4dbc-4b79-befb-0b2731afb2a9	ead83368-71ce-43e5-a048-166d4e9a6dbc.htseq.counts.gz	a06445b9de3823b9d484d2d366cebc5a	249654	released
96f97863-9d83-408f-a2c5-16c78d5a5779	12914204-196b-43a6-92b9-c398ab384fc2.htseq.counts.gz	a6bd4c7f400ec48a256ff95905ef51ce	252228	released
bb5c5599-0cfd-4d6e-b216-d42c0b74cd79	c64a3563-9b47-4d9e-afc3-1aa1bb1affbd.htseq.counts.gz	6b3b784b847176d26382fd88e84dff9c	252772	released
fc956347-5904-45a4-84ef-a995acbc920f	61c6e540-f3f0-45e4-ac26-276677b7da74.htseq.counts.gz	fcca8e85cd267d62ef7714153c77003b	256963	released
48151fe4-7aa5-448f-9a3f-c69b77917c81	9cc93369-3cc7-4293-9f42-a997c26243c9.htseq.counts.gz	b6b5c5868029e7a540373b78d8cd3775	249484	released
d2c773ac-db4a-4dac-b1d7-d5ae9b348b46	7457bcad-9dbc-43ec-bcdf-e076e955bb7d.htseq.counts.gz	ed3cf3c4a1228c39cfbe528b0ecfbb8a	255864	released
dfd3d727-c419-46d4-88cf-bc615ad61af7	c63c9fcf-4acc-4c1b-915b-945cfe75e228.htseq.counts.gz	b0065c7c4972503a2e705a3532e6d2b3	249840	released
ba408747-5ef7-4f19-b680-998c94c2cbaa	cc09b47f-b604-4ac5-9f7e-6c7ec82d38bf.htseq.counts.gz	be0a09a879914b7700e4fc6fd0a9ca9f	250051	released
cba23f32-3b8f-428c-ad0d-868108e7f443	c8415aa5-13a1-4a37-b9f3-2fcf48dbe411.htseq.counts.gz	e380833fdf4fe39c1045d9d6f9eba61b	249378	released
c2a6a4ca-654b-4a98-8c9e-80c57e1a929c	ab2983e3-716c-4374-81a2-2837cf76930e.htseq.counts.gz	e143097253013e0ab34438ccfdc1307c	252555	released
2c6da7d2-87e3-4e08-abc1-bcfb8996696f	a11c6832-ea15-4d13-b5aa-d844b60edad2.htseq.counts.gz	5522306baaa2c929260f9d08f4270e23	253763	released
2ef8882c-a3f9-41e9-b9da-30acd51f2901	6b5d1d9a-7040-4ddd-93dd-4b31b6ae5926.htseq.counts.gz	fa3f96e2c7c0fb23befb57568a2117c0	254360	released
91afb970-6b68-451e-be51-ea58062b5319	0f5dcdd3-2e9e-41d1-88a0-e186519aae4e.htseq.counts.gz	196cd9aaca269580a55c3e68d37595c3	252935	released
3391df01-6930-43b1-9422-0f029982fa27	c8e47b23-2a98-4cf1-89aa-af5792157221.htseq.counts.gz	41a32b3e1a3321c63f8a73f74d027ea1	252574	released
d50f087d-c6a8-4e2d-ab4e-4839592ac2a8	8a8f85e4-e81a-4ef2-9a7e-ff2ca8ad71a9.htseq.counts.gz	e446e677cfa788e7e282cf3e11ff0910	255004	released
55d45144-a0fe-42a7-a115-273f82d92e14	c7c47a42-41ba-4f1a-862f-70184c016a7a.htseq.counts.gz	9107b1953284ec441af781e3fad04749	253754	released
5a41b01b-9a8c-4ec0-9c5a-6052f3d0b325	4e44a38b-47b2-427b-ba06-b8bc25b3798c.htseq.counts.gz	207a0851918eea2cf43e6c2cd4b4017d	249155	released
93b74c16-3eef-42ae-a7e9-87bbab49e7e0	1c9740fc-2a6a-4905-bdc0-f6d2b7be6329.htseq.counts.gz	dbf42c92c9af39d23ee9742625579390	257249	released
e111b8f9-771d-4de3-87c4-a1bb1e8c0747	48d8f465-e9dc-4550-9371-a1207302be8d.htseq.counts.gz	3567b6a199d053210bbbcc3d8989c035	254375	released
540e6d12-f1d4-4043-936e-3a36704db64f	6c23c1f8-53a8-4986-8423-71aef05bf8df.htseq.counts.gz	1acca319242807ef5e356b8129d6a094	245567	released
c86453d3-fcdf-47f9-8d50-a8282b2049a6	597e0bf5-b228-432f-b469-9498bb812f98.htseq.counts.gz	305244095c16c53594e3bc22aa5631bd	256730	released
5b38071f-f0ae-4d19-93c2-61d8ab48121f	2c96ff80-4ea4-4de9-ae5d-ec3db1a9bffb.htseq.counts.gz	968cfd530a20475ffb6324317a410fbb	250920	released
29882760-aa82-400b-9f37-fc0c8914adbb	e0d33e67-8a0e-44d5-8878-1d011e5bdce9.htseq.counts.gz	a708cdb29a6b375139a3f1c43efa76ee	255607	released
a27b41bc-e397-4ea9-a214-dfc82676044b	cc7bed37-462e-4251-90fa-14ad4c662f7e.htseq.counts.gz	ae28718dd5a0dd9d829529cf3e1dad43	254232	released
a5b51b0e-073c-4fa1-aae1-86539a125a6f	358bf424-d523-4871-9753-540d3297fccd.htseq.counts.gz	1fbb5a03228af225f1baaaaaab7017db	250685	released
32d9aa04-1799-4c80-9727-a4e40efe4673	f16f3a7f-172b-4846-afe2-121629eec959.htseq.counts.gz	a8667abcdd9516e9b819f8e500162895	254953	released
ed3c35a0-6c09-498a-9c6f-1c90ea5506cb	0934e651-4cea-4450-b95e-25ee99e276f4.htseq.counts.gz	b94c3f293486bcb114579feca995deff	241852	released
bdd77a4c-8fb7-4310-ad8f-1e3266cf01d5	cfb52011-5d71-4587-b828-e0e2b115325d.htseq.counts.gz	25762d3a466be3f502c259d3e62a5bdd	251998	released
1052342a-207b-44db-93f2-d90665a82504	322316e3-6a53-4d2e-ae4d-6ec0785a0d0b.htseq.counts.gz	fe39065ac4a7593ebcec19f81ffcbb6b	257148	released
9c1bd8dc-774d-4657-89fa-ab4c757383dd	fa8b5c6a-0ad9-44b1-baba-440fdccbb828.htseq.counts.gz	1b6daac83bf834818a3396ea892b38d3	255151	released
7c1ecd4e-57b5-41bc-aea7-7f202577d8f9	5b4d43aa-174c-46ec-945e-f8da20c1cd70.htseq.counts.gz	8721698e680b546b557c0c0aae671184	252446	released
08108c5d-b4c6-4660-a35c-7602e0522d4c	28974514-8de7-4fee-a55a-25a66fcbd1a8.htseq.counts.gz	55e1b99bc16728ffedf6ca91568b2850	247478	released
659f868e-325f-4e90-9756-d92a98515a86	6aec85fb-0942-4a9b-bbe9-65dd5236895c.htseq.counts.gz	6d3159d01f1e99ce1419c53c29d90034	255658	released
62dc4526-5f31-4903-a272-bece6238c614	5f930c4d-c6bc-4372-9cf0-a6364b8edfad.htseq.counts.gz	61a2cb08892508c9f046d8999683e23c	246738	released
57507a49-a790-4faf-9ac9-1baeaccb7f8e	8629eea4-710b-4f37-ab7f-afa5276d8712.htseq.counts.gz	15ef3ce20e2abdcb7cced3c7d69c85bc	253837	released
6bd9a483-06ef-4348-88b9-a2e024e227a6	652b5f40-4ec8-43d3-9fa3-7ac5c0996a32.htseq.counts.gz	391374def3b69d8bbd7e91889d8ac1ea	253897	released
521656df-da94-4d7a-8079-737a280ae669	f28f032b-f6c1-4292-836f-f92ef89a96f2.htseq.counts.gz	b011556b20649b0e5fb2fc4614d196f9	252127	released
8d878bd9-ecc0-4e08-8151-cb92547b0202	a302b358-11e7-4a27-8670-14f87d8faa0c.htseq.counts.gz	2959f83002c02673a4fc3ef706ca1496	252662	released
845e0ab8-5bb9-4914-8ae2-ae6a8a972bf7	09c85a64-8cb1-4c18-87f2-314275a2d4e9.htseq.counts.gz	f4601bf17c2a3cc577b6b3a115941516	255646	released
0958dfe4-9708-49ca-9c17-ae1466991b53	790e4e9a-3da2-43d0-9ebb-683306fd56c0.htseq.counts.gz	26a516a48531d6dd482af31096f7b5f0	252888	released
98be3103-5043-4ed8-b579-96aee0889786	9428bf95-8b1c-4725-899d-aa05befb3b88.htseq.counts.gz	afa97fcfd576cb940713c6ee84469062	252584	released
20c13354-305e-47a3-9356-8b1bcefa262b	7cd8b6ea-4bff-4862-8fa3-8d40d258c304.htseq.counts.gz	233910cdab1f6128d93182b22ae8d180	251080	released
d7922d0b-9166-447d-8923-97e5635028f1	97f1836a-1211-46be-a429-0b8671cd4de2.htseq.counts.gz	5c35dfd11fb53d344858feb9a2078195	255350	released
32894d1a-a1bd-486b-8d31-535302367ebc	03d7e445-0cb1-43a8-8e50-72a876633bc1.htseq.counts.gz	dd76b64123eb011b3e956c820f474d03	246609	released
45111d8d-d6f8-41c1-9845-b126f6990388	fc163e29-39e5-4064-ab4f-ba741ac115cc.htseq.counts.gz	deb275edf26c912ac2a29f4a75ad690d	248211	released
f30932e8-e316-40e5-8f32-5ed8f09c4d40	76dd0bea-a924-4db0-be34-5cf7607ef1e5.htseq.counts.gz	ef4d50064f7290d321abfdeff6eaac59	248426	released
09de7f02-6eb1-4a30-af48-e55d0b685154	7ea980bb-9a4f-4adf-bebd-9c7c56cc5651.htseq.counts.gz	0707a1bdf58a12e5ffea6b5a1b19311a	254839	released
a7979e48-9234-4ea8-8313-637b58e12bcc	e9bfe5d6-1273-49b3-8e2e-8ecb76e5cf42.htseq.counts.gz	a338a1bffdb0fc79a25ac90c0fadfa26	250460	released
419e239b-507d-4652-8e43-6791a16ebd36	2bf150c7-7539-4fc8-a8cb-7ba6083b37ff.htseq.counts.gz	3b09b5e0b11eb7581e7d5c35f97d063f	251728	released
94f4da57-b486-40be-af9b-a06235ee7ada	c15643a8-ed70-40ff-8379-b58cea01ad49.htseq.counts.gz	2dcf6f7771001eb1f5cc67a042a45573	249367	released
cc2ba2c9-7189-4d79-8cee-dc3d627a0ab3	a6523d71-b9d7-4562-9986-4115f22bbb1e.htseq.counts.gz	11976874ccb750637efed15977bdfabe	254738	released
136a58f8-1507-442d-a4fb-b445043fd433	e7fbce32-faef-4faf-b479-94c16801c7a3.htseq.counts.gz	3821f0771d3436ccc2d7388490747f46	250337	released
2ef5db3f-0244-4370-a171-0bb0593350ff	7d4fcdee-2fe3-48dd-b2bb-3404ec0a6b05.htseq.counts.gz	0bc5c972d955d6bbad92046f23e7548a	244450	released
2dbaab1e-01bc-4092-97cb-cd1e05f87697	51292b00-570a-4f38-97e9-4958741117fe.htseq.counts.gz	c3641697cd3cc9ebcdfdba607eb1d350	247726	released
12d5cb87-97cf-480e-9fb8-f9b3d1aa15bd	a58be04b-e595-4124-81ad-accc532db49d.htseq.counts.gz	0f4eaaffa78ffd98c7115232abab15af	245401	released
f84d44f2-e3e9-43af-8935-f9ac264a1ada	d93a2fac-ff6a-4c2a-8c8c-bc25b6e2b3c3.htseq.counts.gz	ddcb7b27fbccbf9bbe7b30284eb664b7	248852	released
51b67f3a-ff93-4706-8378-8fa0c351f94b	ccad0ea3-7eb2-4ad2-b4c6-5b66f8cbb59a.htseq.counts.gz	fd0640f86b785c1c5e615f540728aca1	249556	released
ca880fbb-ad34-474e-8366-ff32883f6821	2f7593bf-25b3-41db-a04c-2f0e38332762.htseq.counts.gz	e9702ce02dd7d7a633aa18acac0a13ad	256348	released
c6f19fb3-b000-4d08-a8fc-ff159a089081	10651a27-351f-4909-b265-24e9f39814ae.htseq.counts.gz	280a612b310633dc211fe1c5146e3070	244129	released
92e9e861-9347-43aa-b2e5-c8ed4564e2de	bb000d9a-ae19-4a71-a178-03e9ad24c6c6.htseq.counts.gz	e0e5d9a17d2ab2ecf7aaec6fade99a5f	256535	released
30fd4794-3115-4c83-8796-aa7eea4e1094	099b1e1c-403c-4750-b7b2-08c3c4fcf33d.htseq.counts.gz	c696ff54073047be52d53d1a62f6c368	258081	released
2f84b51a-557f-4fc4-ad33-cb834db5dbcf	87fb2f83-5e75-4891-ac3d-09fb20e32b09.htseq.counts.gz	ee7d3a364f3d6ff6e25bf1a7b8871d26	253519	released
eb6bad20-e625-4ead-ad28-bc79309e77d1	05aa09ea-2d66-44a0-9039-3e2419d11ffe.htseq.counts.gz	8be75868e70c3d7575fd65f2b6eade31	253460	released
b22551ce-8093-4213-a7f9-f8716d61df5b	50dac4be-80dd-4658-a1fa-eac44c1a858c.htseq.counts.gz	e346a79b7c450ef1a3eedddee2071026	254418	released
94c44a4f-1313-41f6-867c-1597ec02597b	ef95a1e2-1d47-4d9b-8de3-b74a5cc6b6ec.htseq.counts.gz	d104567a6fbb629f0812115908edbbfd	253667	released
9d61868f-d8c5-46a5-bf7f-9ffc6188aabe	633bd886-75b6-4d46-8e6d-c86250ed1dc4.htseq.counts.gz	b2a8e9fb32c8d7f072c1020b7861cd84	252926	released
6ff44ac9-2a88-4bc6-9118-ddb196655e4b	3630c1c8-db3d-47fb-8770-144a7a56aeae.htseq.counts.gz	2f1e3bbe0ae848e2e82a82067cc18d76	251218	released
abf937ed-036e-48d9-85bd-513d29f66952	22ad5f1f-bb86-47ad-abc7-31223e130984.htseq.counts.gz	bc01a8c22ef1bf68bdc8202344a9e82c	254023	released
fa3afef2-0a69-48e4-806c-a43d78ebf1f5	f7db04d7-d71f-4072-815e-f20332a74f02.htseq.counts.gz	ec94998f20e80414c95b2b6c7ea39039	255474	released
6e16508d-709a-4490-9aec-35cbb4e62f35	e7d26f6d-9d69-4056-b96c-b0baa452fa5b.htseq.counts.gz	3a025d7052a9373bf3f4114803ce6179	252849	released
bb5c40f4-405b-42ca-b7dc-7c06c79dd34a	c62cc001-e373-466e-9305-32420ac84858.htseq.counts.gz	24e3823a7c02df0698f6e0a8342cc1fa	244561	released
8e53b376-c579-4b9b-b341-a3312b14a8bf	43484576-7a9b-4a77-951f-5a7ac1eee836.htseq.counts.gz	2ac7c6bf8d53b0bd3c03e4e53cbdcaa6	248779	released
66399375-213c-49e2-9d98-28d6807c7eb6	6e521f1c-950a-41d3-b9ed-cb701d7d33da.htseq.counts.gz	233eb0cede26c7a7874957272fa6dbbd	251861	released
dcf23207-1f62-4c32-b7ab-73358d9ee8b0	bcc52bb7-9c00-42cc-a31a-fb86b00ef089.htseq.counts.gz	b61ac98f6e4f1d335d5c5f3dcd8d6f21	253851	released
714b21c1-331d-46d0-8819-ed637e1783df	9768752e-348f-405d-9cee-11231d555cbc.htseq.counts.gz	f0ba7e746b3bda4d4a38a8635882180c	251693	released
8fe36ad5-5069-4349-a857-b5f96a49d6ce	30d385a8-c4dd-463e-8ef0-091a3a6bbf68.htseq.counts.gz	85dd74edff799a480a547814ac1a989d	254684	released
611eebc4-a9e2-45c5-a524-02e62e4d77a8	8496c9b5-7bb4-4a3d-97bd-91c0d98417aa.htseq.counts.gz	94ebc59becc244da0dc20e3e4752323a	249490	released
caaeb2dc-11f4-47d8-b96d-a73636e62240	a65840d4-5381-4eeb-802d-b70bd4682773.htseq.counts.gz	80c6a41b17df6829c8bdd1615070d041	241495	released
63d5f969-ae14-49e3-bd83-85ea22c9e2ec	fcce9f90-0ade-4329-8c38-135139f94293.htseq.counts.gz	c191c00c9bb79441dc5d872dacdf0f07	245085	released
5d5551bb-cc1b-4e8f-8123-64d16134a080	f7fb7de2-e995-4e5b-9362-b4e20ed44070.htseq.counts.gz	9ed16461e228af479c59d3c94cbcdc69	244688	released
5d7b1e1f-7cae-4381-88c5-185395ced873	ae9aa4d6-f66e-496b-b20e-dc987df974ee.htseq.counts.gz	b90dc42250adbe8985332e48ebc8202c	253874	released
c360010d-02c3-428a-a3a9-9540b3e04914	658a7453-f1b3-46a3-91d6-1b3381be782f.htseq.counts.gz	be7deb1a9806fe162939817fdc221829	250466	released
fe65b19b-8ec1-4cb2-b6ab-eeeda3194e66	36a3aefd-df64-41ea-a4cc-00b2dcd017c9.htseq.counts.gz	61c276707a5316b33428e94738ef0d4c	250373	released
07bdff5a-2cb7-48ea-aba2-3698b645316d	73006ea0-cf62-4360-ac60-c6dab6fb03b5.htseq.counts.gz	e6a7d1ccef27c1cb078e2586aa3f33cd	252550	released
8d772f28-2a5f-4d24-866f-d10ef5607bec	0d9f2953-424e-4008-bd7d-719a7e7ef4a1.htseq.counts.gz	aaa7e1f4399ff1738c19734db2b60e10	253225	released
82e456e4-ffd1-4752-9fce-aed8156d09d6	58449465-e5e0-4721-aa6f-6c9b4d861127.htseq.counts.gz	87c98ab8bc57ae1d46b7984b86882148	254874	released
094f1f30-b20f-45d1-ab75-ce3038ef1ade	f31c68cc-7ef2-4f72-9102-12dd0b73c1e9.htseq.counts.gz	08bb87d65b7edcf185cc577e14e04727	251635	released
cce52e39-8125-410e-9926-df730d7ff590	bb38d854-bc27-4143-a7b0-e25181492dfa.htseq.counts.gz	d56ad09b1009a3007e7edcf55d6b1877	242398	released
19d9dfd5-3414-4841-9903-9d0379ec9eb0	0170ee02-a63a-455c-b41d-bb72f3e515da.htseq.counts.gz	966cf45fee343a190dee936e33502415	254025	released
52d4c59d-38bd-4b5e-a803-d5baa60b9d25	bc862e6a-be57-44a6-8429-9f8948b0a91d.htseq.counts.gz	ab0de44c34a79fa6fb091fa117c860b5	249563	released
d6edf2fd-35de-43fe-8449-0cea718efeb5	074f955e-0bcb-4252-990e-8864dc9beffd.htseq.counts.gz	245c3524dcec4caa56d00ff2f8f2bcac	254193	released
11a93f31-a1d9-452e-9a25-fcaeadb82630	f335c8a3-b46f-4501-84fb-a8d5c681221d.htseq.counts.gz	b6edbae0d7dce905f2260aeb8fb4b1e1	252706	released
6106e59e-5ddb-44ab-a406-5a565363cf13	3881c1d8-366f-49de-a5a5-5b0fef4d5fcc.htseq.counts.gz	0d842f73862a33a8f449a26eca580baa	253098	released
a4d0c128-fdab-4ade-b703-6850ae0794dc	7c371221-a9c2-442c-80ca-5dc4b52ce5fb.htseq.counts.gz	9fee3e93870c7554e1b9ba0dabf23a68	253842	released
eb65c9b9-e8eb-4395-a343-5671d5f211df	51b1c6f9-192d-4502-9396-a04d2a497089.htseq.counts.gz	c2c17e8bad728099d4f3de03fdbad7c1	249583	released
7f228448-93d9-42a9-9ec4-0b8d7d70189f	67f03128-5448-49b9-91d9-8a8e68b10cc5.htseq.counts.gz	c97d8477b9e5691214854c1e345dfefb	248601	released
ab18fb90-515e-4a53-b3b2-122bda0f8f96	0bf9109b-bff4-437b-ae1f-6c1aa7edaaea.htseq.counts.gz	f15667038d5a83ee5834f8b1922dc0e0	250313	released
5e02f474-0ee6-48e4-be8d-4b842c91d8ad	041e2dc3-7073-4ff8-b764-c1a75850977c.htseq.counts.gz	e83a51c89cd2b2f4512be2a9e3edf15e	253597	released
40832679-44df-447a-8096-7f806b08e35e	7ef16280-e921-4585-bca7-8429e6089a34.htseq.counts.gz	288669d08e12ff7c9fc5ff6d7da0cd39	250070	released
6986b7dc-25ed-4ae9-81b4-0892474d9e67	fc6f1676-b097-40f8-9c0c-fc8142cf5be3.htseq.counts.gz	fe3aa6012c5ba299453a8fa767af570d	250712	released
49590739-26ba-4632-af07-d965f342c44e	53b60851-8c20-4407-b20f-864ba4300c10.htseq.counts.gz	f78d5e87889afa667cf27c6c8f5e7058	254488	released
200a0bcc-55ca-413b-91b6-6d067e7ba92c	9737b044-f037-4acc-b8cf-78d6d897917c.htseq.counts.gz	dfb4d94da85565716b7628fdd1d26fa0	250189	released
a9868a55-b034-4aef-8cb6-6022636c3ad6	80b5f1bb-3134-438d-8918-b63c73a44e0f.htseq.counts.gz	f37dd9fcce59cde813c8515b75e9108a	256338	released
f44c6061-4d4f-412f-9dfe-50b4dd10fb3c	35e53aa3-e866-4bbf-90b2-7fde21e34767.htseq.counts.gz	ff1dd694dc13e8f0e2dae8a2c26bb30c	251681	released
353f022e-cdfe-4f87-9f0a-a5f1fe397fc5	bc9887f1-081f-4291-bd05-dca184787b9c.htseq.counts.gz	03592ef3c2e981850274c33c4fd111c3	253935	released
e1760220-f392-4760-b30d-9bffdcb53c8c	96e0b14e-615c-48f4-a653-c616c2aa5a48.htseq.counts.gz	7899be1b9115fccb3018fbf5699345ea	250267	released
8b1b86fb-a300-4764-b576-7016d6ea4240	b147912f-7aa8-4d78-bdbc-7028fb73560d.htseq.counts.gz	1af61a10265791d081b00124933ee0e1	249252	released
cd6a8a5f-4648-4e2d-b124-b66ed9e4054b	ced61cfd-4e64-48da-a5c1-bf6d4f68f889.htseq.counts.gz	9ad3a5a4245e95bb9a2df062a44197c5	250136	released
08af87c4-4491-47b7-aa27-9981c75c3431	e89140b0-af29-4aaa-b8c7-058d9397efce.htseq.counts.gz	480d6b91304d18be1b3ba0c2421845a5	255466	released
0341a31a-3514-402a-89b8-b225a79a3fba	486a3295-4aea-4023-b9e7-5ef683cd9808.htseq.counts.gz	c1d28ffe663464feae2e4a98d5c31204	253932	released
69b6b186-3573-4ee6-934b-f2914188ae58	5347b69e-eb89-4c1f-829f-3787b6d7db62.htseq.counts.gz	5f82f3f4891998d7cf8343bedd368363	253968	released
f6a44718-3e11-4086-9a6b-0cc9f59f701c	893a2cda-edeb-464b-9afa-7b147bcc75e8.htseq.counts.gz	b8261fdf273de6ab9a44bedfe8e2e8f1	246045	released
dcf28138-3014-4ce5-b5d9-4d3cea9cd7f8	d3cd3b2b-f200-411a-9aec-0aab57b9f67f.htseq.counts.gz	d0af56d193ece995fc2165f4370ab930	243822	released
ab033481-563e-4d42-accf-e3c4b93cf570	07847345-aec7-4526-a190-9751146772b4.htseq.counts.gz	752c59b10e053ae6c24917115794ea2f	253089	released
a7ec49bf-e7cd-42fe-adf0-43674d1c2146	1ab1c603-74a7-42b6-afd4-96b008e3f187.htseq.counts.gz	7b58563212a27a34709e23e1f6d04332	252668	released
ddb27612-fd60-46e9-bcd2-c53459bac7b9	7a241ae9-e218-4479-8096-d855cf3e8565.htseq.counts.gz	e99a6e998f4a93fab5f8136ac10b7c01	250256	released
04f74a69-ac54-4afa-89ad-d9bf49cf32c9	8ab2317c-97ce-480d-9ab0-c51047031cde.htseq.counts.gz	1092e10dc4517eb77e4cc92fb2ea3e5c	253520	released
b8da3f94-6213-4636-a8f0-26a4b419e3fb	9c77be54-d58e-4dec-8894-acb71a12cac5.htseq.counts.gz	68a22fe68c82d3925fe6e260aa1f9a44	245962	released
5884e418-e811-4850-bcb3-89e09572de29	677291bf-6149-4c97-b958-dd2b0219bfe5.htseq.counts.gz	d8d1d11006853e9b9e93b06b14ea2177	248661	released
b1faa099-a7c1-4ab1-be53-197a9085ddb3	8dadb8c5-a10b-4e48-8f2b-54471344d32b.htseq.counts.gz	94498cdeb6318150dff7a586f764dbb5	249220	released
218c4544-3327-4b33-8796-48e3613e03a8	fe0b1b95-7834-46da-bd72-d0559cd945e3.htseq.counts.gz	9b3ac30d170abfac2d58b39c8bbcbcf6	249859	released
c29b524a-042d-4059-8b41-5fa7ebd1ce1c	91c13a13-2b7b-43b5-ba99-ef28e22b0c80.htseq.counts.gz	9ccc3bdc7ceda24a8ad80f11e3f360b7	250091	released
d23f2b21-e64b-4e62-b138-bd3109718ec9	dfdc1010-e1aa-407e-aa1c-bb51b86f3ebd.htseq.counts.gz	989c39d764332d11cc1b6d7386232eb8	250489	released
56f1ec64-ac88-4b1b-aa90-110d6eff1dbc	5a1f0513-0e61-4d87-bbc8-1bf0fc75881c.htseq.counts.gz	f5dbf780c2e0232200de67da747405cc	249946	released
c6e69de0-3605-48c1-8eb0-4d3e3d9d0f2f	765c6ef0-79e9-48cd-a606-8d14245a751b.htseq.counts.gz	f719094562337366ee9444de25fb7e8b	253956	released
aed98816-d458-4b92-8900-94c067b562d9	960ada56-24bd-40ab-91ca-113237e390f9.htseq.counts.gz	679a04537ea71f919c783ee11d799670	254430	released
ad3bdb9c-7b38-4069-ac8d-f2147bddfb59	0d2ee969-027b-4a7e-be4d-c44aec59c23b.htseq.counts.gz	69ac70a46f8731af973ba50a96e50112	243244	released
